c0_left	 c0_right	 c_front	 c_back	 c_mean	 dcdx_mean	 p0	 dNu
6e-005	0	8.25888e-008	7.60192e-008	7.9304e-008	0.000656953	1.58489e-011	0.000217831
6e-005	0	3.63346e-008	3.29748e-008	3.46547e-008	0.000335976	1.99526e-011	0.000111734
6e-005	0	1.45018e-008	1.29465e-008	1.37241e-008	0.000155533	2.51189e-011	5.17969e-005
6e-005	0	5.1954e-009	4.5508e-009	4.8731e-009	6.44602e-005	3.16228e-011	2.14797e-005
6e-005	0	1.65368e-009	1.41708e-009	1.53538e-009	2.36594e-005	3.98107e-011	7.88566e-006
6e-005	0	4.63492e-010	3.87328e-010	4.2541e-010	7.61649e-006	5.01187e-011	2.53876e-006
6e-005	0	1.13831e-010	9.2453e-011	1.03142e-010	2.1378e-006	6.30957e-011	7.12594e-007
6e-005	0	2.45962e-011	1.935e-011	2.19731e-011	5.24624e-007	7.94328e-011	1.74874e-007
6e-005	0	4.77775e-012	3.62899e-012	4.20337e-012	1.14876e-007	1e-010	3.82921e-008
6e-005	0	8.78104e-013	6.41878e-013	7.59991e-013	2.36226e-008	1.25893e-010	7.87419e-009
6e-005	0	1.66763e-013	1.16791e-013	1.41777e-013	4.99716e-009	1.58489e-010	1.66572e-009
6e-005	0	3.64562e-014	2.42856e-014	3.03709e-014	1.21706e-009	1.99526e-010	4.05687e-010
6e-005	0	9.82556e-015	6.17421e-015	7.99989e-015	3.65135e-010	2.51189e-010	1.21712e-010
6e-005	0	3.24551e-015	1.91362e-015	2.57956e-015	1.33189e-010	3.16228e-010	4.43964e-011
6e-005	0	1.2631e-015	6.97989e-016	9.80544e-016	5.65108e-011	3.98107e-010	1.88369e-011
6e-005	0	5.6437e-016	2.92597e-016	4.28484e-016	2.71773e-011	5.01187e-010	9.0591e-012
6e-005	0	2.87613e-016	1.39996e-016	2.13805e-016	1.47617e-011	6.30957e-010	4.92057e-012
6e-005	0	1.66256e-016	7.59369e-017	1.21097e-016	9.03192e-012	7.94328e-010	3.01064e-012
6e-005	0	1.06952e-016	4.5904e-017	7.64282e-017	6.10484e-012	1e-009	2.03495e-012
6.77678e-005	7.76776e-006	3.74603e-005	3.7205e-005	3.73327e-005	0.0255295	1e-014	0.00168933
6.77678e-005	7.76776e-006	3.7349e-005	3.7094e-005	3.72215e-005	0.0255058	1.25893e-014	0.00169334
6.77678e-005	7.76776e-006	3.72096e-005	3.69549e-005	3.70822e-005	0.025476	1.58489e-014	0.00169839
6.77678e-005	7.76776e-006	3.70353e-005	3.67809e-005	3.69081e-005	0.0254385	1.99526e-014	0.00170474
6.77678e-005	7.76776e-006	3.68176e-005	3.65637e-005	3.66906e-005	0.0253914	2.51189e-014	0.0017127
6.77678e-005	7.76776e-006	3.65463e-005	3.6293e-005	3.64196e-005	0.0253323	3.16228e-014	0.00172268
6.77678e-005	7.76776e-006	3.62092e-005	3.59566e-005	3.60829e-005	0.0252581	3.98107e-014	0.00173519
6.77678e-005	7.76776e-006	3.57916e-005	3.55399e-005	3.56657e-005	0.0251652	5.01187e-014	0.00175084
6.77678e-005	7.76776e-006	3.52763e-005	3.50258e-005	3.5151e-005	0.0250488	6.30957e-014	0.00177038
6.77678e-005	7.76776e-006	3.46437e-005	3.43947e-005	3.45192e-005	0.0249033	7.94328e-014	0.00179474
6.77678e-005	7.76776e-006	3.38718e-005	3.36246e-005	3.37482e-005	0.0247216	1e-013	0.001825
6.77678e-005	7.76776e-006	3.29371e-005	3.26921e-005	3.28146e-005	0.0244953	1.25893e-013	0.00186245
6.77678e-005	7.76776e-006	3.18152e-005	3.15731e-005	3.16941e-005	0.0242142	1.58489e-013	0.00190856
6.77678e-005	7.76776e-006	3.04838e-005	3.02452e-005	3.03645e-005	0.0238663	1.99526e-013	0.00196492
6.77678e-005	7.76776e-006	2.89248e-005	2.86904e-005	2.88076e-005	0.0234374	2.51189e-013	0.00203313
6.77678e-005	7.76776e-006	2.71275e-005	2.68984e-005	2.70129e-005	0.0229116	3.16228e-013	0.00211461
6.77678e-005	7.76776e-006	2.50937e-005	2.48709e-005	2.49823e-005	0.022271	3.98107e-013	0.00221013
6.77678e-005	7.76776e-006	2.2841e-005	2.26261e-005	2.27335e-005	0.0214971	5.01187e-013	0.00231915
6.77678e-005	7.76776e-006	2.04065e-005	2.02008e-005	2.03036e-005	0.0205713	6.30957e-013	0.00243886
6.77678e-005	7.76776e-006	1.78469e-005	1.76522e-005	1.77495e-005	0.0194775	7.94328e-013	0.00256282
6.77678e-005	7.76776e-006	1.5237e-005	1.5055e-005	1.5146e-005	0.0182041	1e-012	0.0026795
6.77678e-005	7.76776e-006	1.26633e-005	1.24959e-005	1.25796e-005	0.0167483	1.25893e-012	0.00277135
6.77678e-005	7.76776e-006	1.02147e-005	1.00635e-005	1.01391e-005	0.0151191	1.58489e-012	0.00281522
6.77678e-005	7.76776e-006	7.97352e-006	7.8401e-006	7.90681e-006	0.0133422	1.99526e-012	0.00278557
6.77678e-005	7.76776e-006	6.00452e-006	5.88991e-006	5.94721e-006	0.0114618	2.51189e-012	0.00266099
6.77678e-005	7.76776e-006	4.34746e-006	4.25206e-006	4.29976e-006	0.0095398	3.16228e-012	0.00243265
6.77678e-005	7.76776e-006	3.01534e-006	2.93881e-006	2.97708e-006	0.00765292	3.98107e-012	0.00211118
6.77678e-005	7.76776e-006	1.99523e-006	1.9364e-006	1.96582e-006	0.0058834	5.01187e-012	0.00172734
6.77678e-005	7.76776e-006	1.25362e-006	1.21054e-006	1.23208e-006	0.00430756	6.30957e-012	0.0013248
6.77678e-005	7.76776e-006	7.43885e-007	7.14052e-007	7.28968e-007	0.00298326	7.94328e-012	0.0009478
6.77678e-005	7.76776e-006	4.1429e-007	3.9489e-007	4.0459e-007	0.00194001	1e-011	0.000629574
6.77678e-005	7.76776e-006	2.15019e-007	2.03268e-007	2.09143e-007	0.00117516	1.25893e-011	0.000386314
6.77678e-005	7.76776e-006	1.03136e-007	9.65636e-008	9.98495e-008	0.000657193	1.58489e-011	0.000217613
6.77678e-005	7.76776e-006	4.53122e-008	4.19509e-008	4.36316e-008	0.000336124	1.99526e-011	0.000111716
6.77678e-005	7.76776e-006	1.80557e-008	1.64994e-008	1.72776e-008	0.000155626	2.51189e-011	5.18156e-005
6.77678e-005	7.76776e-006	6.45603e-009	5.81083e-009	6.13343e-009	6.45195e-005	3.16228e-011	2.14977e-005
6.77678e-005	7.76776e-006	2.04998e-009	1.81301e-009	1.9315e-009	2.36968e-005	3.98107e-011	7.89791e-006
6.77678e-005	7.76776e-006	5.72786e-010	4.96399e-010	5.34593e-010	7.63868e-006	5.01187e-011	2.54614e-006
6.77678e-005	7.76776e-006	1.40085e-010	1.18588e-010	1.29336e-010	2.14969e-006	6.30957e-011	7.16556e-007
6.77678e-005	7.76776e-006	3.00908e-011	2.47887e-011	2.74397e-011	5.30216e-007	7.94328e-011	1.76738e-007
6.77678e-005	7.76776e-006	5.79579e-012	4.62409e-012	5.20994e-012	1.1717e-007	1e-010	3.90567e-008
6.77678e-005	7.76776e-006	1.05284e-012	8.08252e-013	9.30544e-013	2.44584e-008	1.25893e-010	8.1528e-009
6.77678e-005	7.76776e-006	1.97115e-013	1.44302e-013	1.70708e-013	5.2813e-009	1.58489e-010	1.76043e-009
6.77678e-005	7.76776e-006	4.24938e-014	2.93531e-014	3.59235e-014	1.31407e-009	1.99526e-010	4.38022e-010
6.77678e-005	7.76776e-006	1.13351e-014	7.32925e-015	9.33219e-015	4.00588e-010	2.51189e-010	1.33529e-010
6.77678e-005	7.76776e-006	3.72198e-015	2.24781e-015	2.9849e-015	1.47417e-010	3.16228e-010	4.91389e-011
6.77678e-005	7.76776e-006	1.44435e-015	8.16497e-016	1.13043e-015	6.27857e-011	3.98107e-010	2.09286e-011
6.77678e-005	7.76776e-006	6.44571e-016	3.42288e-016	4.93429e-016	3.02283e-011	5.01187e-010	1.00761e-011
6.77678e-005	7.76776e-006	3.28373e-016	1.64213e-016	2.46293e-016	1.6416e-011	6.30957e-010	5.47199e-012
6.77678e-005	7.76776e-006	1.89849e-016	8.94829e-017	1.39666e-016	1.00366e-011	7.94328e-010	3.34555e-012
6.77678e-005	7.76776e-006	1.22195e-016	5.44332e-017	8.83143e-017	6.77622e-012	1e-009	2.25874e-012
7.75468e-005	1.75468e-005	4.7127e-005	4.68717e-005	4.69993e-005	0.0255295	1e-014	0.00129179
7.75468e-005	1.75468e-005	4.69869e-005	4.67318e-005	4.68594e-005	0.0255058	1.25893e-014	0.00129529
7.75468e-005	1.75468e-005	4.68114e-005	4.65567e-005	4.6684e-005	0.025476	1.58489e-014	0.0012997
7.75468e-005	1.75468e-005	4.6592e-005	4.63376e-005	4.64648e-005	0.0254385	1.99526e-014	0.00130524
7.75468e-005	1.75468e-005	4.6318e-005	4.60641e-005	4.6191e-005	0.0253915	2.51189e-014	0.00131221
7.75468e-005	1.75468e-005	4.59766e-005	4.57232e-005	4.58499e-005	0.0253325	3.16228e-014	0.00132096
7.75468e-005	1.75468e-005	4.55522e-005	4.52997e-005	4.5426e-005	0.0252584	3.98107e-014	0.00133194
7.75468e-005	1.75468e-005	4.50266e-005	4.4775e-005	4.49008e-005	0.0251655	5.01187e-014	0.00134572
7.75468e-005	1.75468e-005	4.43781e-005	4.41276e-005	4.42528e-005	0.0250492	6.30957e-014	0.00136298
7.75468e-005	1.75468e-005	4.35819e-005	4.33328e-005	4.34574e-005	0.0249037	7.94328e-014	0.00138458
7.75468e-005	1.75468e-005	4.26104e-005	4.23631e-005	4.24868e-005	0.0247222	1e-013	0.00141154
7.75468e-005	1.75468e-005	4.14339e-005	4.1189e-005	4.13115e-005	0.0244961	1.25893e-013	0.00144511
7.75468e-005	1.75468e-005	4.00219e-005	3.97798e-005	3.99009e-005	0.0242152	1.58489e-013	0.00148678
7.75468e-005	1.75468e-005	3.83462e-005	3.81076e-005	3.82269e-005	0.0238675	1.99526e-013	0.00153822
7.75468e-005	1.75468e-005	3.63841e-005	3.61497e-005	3.62669e-005	0.0234388	2.51189e-013	0.00160127
7.75468e-005	1.75468e-005	3.41221e-005	3.3893e-005	3.40076e-005	0.0229133	3.16228e-013	0.00167783
7.75468e-005	1.75468e-005	3.15625e-005	3.13398e-005	3.14511e-005	0.022273	3.98107e-013	0.00176946
7.75468e-005	1.75468e-005	2.87276e-005	2.85126e-005	2.86201e-005	0.0214994	5.01187e-013	0.00187696
7.75468e-005	1.75468e-005	2.56639e-005	2.54582e-005	2.55611e-005	0.0205739	6.30957e-013	0.0019994
7.75468e-005	1.75468e-005	2.2443e-005	2.22482e-005	2.23456e-005	0.0194803	7.94328e-013	0.00213284
7.75468e-005	1.75468e-005	1.9159e-005	1.89769e-005	1.90679e-005	0.0182072	1e-012	0.00226866
7.75468e-005	1.75468e-005	1.59208e-005	1.57533e-005	1.5837e-005	0.0167515	1.25893e-012	0.0023919
7.75468e-005	1.75468e-005	1.28402e-005	1.2689e-005	1.27646e-005	0.0151223	1.58489e-012	0.00248068
7.75468e-005	1.75468e-005	1.0021e-005	9.88759e-006	9.95432e-006	0.0133453	1.99526e-012	0.00250798
7.75468e-005	1.75468e-005	7.54463e-006	7.42999e-006	7.48731e-006	0.0114647	2.51189e-012	0.00244747
7.75468e-005	1.75468e-005	5.46098e-006	5.36555e-006	5.41326e-006	0.00954246	3.16228e-012	0.00228271
7.75468e-005	1.75468e-005	3.78635e-006	3.7098e-006	3.74807e-006	0.0076552	3.98107e-012	0.00201642
7.75468e-005	1.75468e-005	2.50437e-006	2.44551e-006	2.47494e-006	0.00588526	5.01187e-012	0.00167414
7.75468e-005	1.75468e-005	1.57274e-006	1.52965e-006	1.55119e-006	0.004309	6.30957e-012	0.00129857
7.75468e-005	1.75468e-005	9.32704e-007	9.0286e-007	9.17782e-007	0.00298431	7.94328e-012	0.000936588
7.75468e-005	1.75468e-005	5.19094e-007	4.99687e-007	5.09391e-007	0.00194073	1e-011	0.000625489
7.75468e-005	1.75468e-005	2.69198e-007	2.57442e-007	2.6332e-007	0.00117563	1.25893e-011	0.000385086
7.75468e-005	1.75468e-005	1.29002e-007	1.22427e-007	1.25715e-007	0.000657489	1.58489e-011	0.000217338
7.75468e-005	1.75468e-005	5.66141e-008	5.32511e-008	5.49326e-008	0.000336308	1.99526e-011	0.000111693
7.75468e-005	1.75468e-005	2.25297e-008	2.09723e-008	2.1751e-008	0.000155742	2.51189e-011	5.18388e-005
7.75468e-005	1.75468e-005	8.04305e-009	7.39711e-009	7.72008e-009	6.45937e-005	3.16228e-011	2.15201e-005
7.75468e-005	1.75468e-005	2.54889e-009	2.31145e-009	2.43017e-009	2.37437e-005	3.98107e-011	7.91328e-006
7.75468e-005	1.75468e-005	7.10377e-010	6.33711e-010	6.72044e-010	7.66657e-006	5.01187e-011	2.55541e-006
7.75468e-005	1.75468e-005	1.73136e-010	1.51489e-010	1.62312e-010	2.16464e-006	6.30957e-011	7.21538e-007
7.75468e-005	1.75468e-005	3.7008e-011	3.16355e-011	3.43218e-011	5.37252e-007	7.94328e-011	1.79084e-007
7.75468e-005	1.75468e-005	7.0774e-012	5.87683e-012	6.47712e-012	1.20057e-007	1e-010	4.00191e-008
7.75468e-005	1.75468e-005	1.27281e-012	1.0177e-012	1.14526e-012	2.55105e-008	1.25893e-010	8.5035e-009
7.75468e-005	1.75468e-005	2.35325e-013	1.78936e-013	2.07131e-013	5.63898e-009	1.58489e-010	1.87966e-009
7.75468e-005	1.75468e-005	5.00945e-014	3.57327e-014	4.29136e-014	1.43618e-009	1.99526e-010	4.78727e-010
7.75468e-005	1.75468e-005	1.32355e-014	8.78333e-015	1.10094e-014	4.45218e-010	2.51189e-010	1.48406e-010
7.75468e-005	1.75468e-005	4.3218e-015	2.66854e-015	3.49517e-015	1.65327e-010	3.16228e-010	5.51089e-011
7.75468e-005	1.75468e-005	1.67254e-015	9.65687e-016	1.31911e-015	7.0685e-011	3.98107e-010	2.35617e-011
7.75468e-005	1.75468e-005	7.45534e-016	4.04842e-016	5.75188e-016	3.40692e-011	5.01187e-010	1.13564e-011
7.75468e-005	1.75468e-005	3.79685e-016	1.947e-016	2.87192e-016	1.84985e-011	6.30957e-010	6.16616e-012
7.75468e-005	1.75468e-005	2.1955e-016	1.06536e-016	1.63043e-016	1.13015e-011	7.94328e-010	3.76715e-012
7.75468e-005	1.75468e-005	1.41385e-016	6.51705e-017	1.03278e-016	7.62141e-012	1e-009	2.54047e-012
8.98579e-005	2.98579e-005	5.92964e-005	5.90411e-005	5.91688e-005	0.0255296	1e-014	0.000963253
8.98579e-005	2.98579e-005	5.91201e-005	5.8865e-005	5.89926e-005	0.0255059	1.25893e-014	0.000966174
8.98579e-005	2.98579e-005	5.88992e-005	5.86445e-005	5.87719e-005	0.0254761	1.58489e-014	0.000969852
8.98579e-005	2.98579e-005	5.8623e-005	5.83686e-005	5.84958e-005	0.0254387	1.99526e-014	0.000974479
8.98579e-005	2.98579e-005	5.82781e-005	5.80242e-005	5.81512e-005	0.0253918	2.51189e-014	0.000980299
8.98579e-005	2.98579e-005	5.78484e-005	5.75951e-005	5.77217e-005	0.0253328	3.16228e-014	0.000987621
8.98579e-005	2.98579e-005	5.73143e-005	5.70617e-005	5.7188e-005	0.0252587	3.98107e-014	0.000996828
8.98579e-005	2.98579e-005	5.66527e-005	5.6401e-005	5.65269e-005	0.0251659	5.01187e-014	0.0010084
8.98579e-005	2.98579e-005	5.58364e-005	5.55859e-005	5.57111e-005	0.0250498	6.30957e-014	0.00102294
8.98579e-005	2.98579e-005	5.48342e-005	5.45852e-005	5.47097e-005	0.0249045	7.94328e-014	0.0010412
8.98579e-005	2.98579e-005	5.36114e-005	5.33642e-005	5.34878e-005	0.0247231	1e-013	0.00106409
8.98579e-005	2.98579e-005	5.21307e-005	5.18857e-005	5.20082e-005	0.0244972	1.25893e-013	0.00109276
8.98579e-005	2.98579e-005	5.03534e-005	5.01113e-005	5.02323e-005	0.0242165	1.58489e-013	0.00112859
8.98579e-005	2.98579e-005	4.82443e-005	4.80056e-005	4.8125e-005	0.0238691	1.99526e-013	0.00117321
8.98579e-005	2.98579e-005	4.57747e-005	4.55403e-005	4.56575e-005	0.0234408	2.51189e-013	0.00122854
8.98579e-005	2.98579e-005	4.29277e-005	4.26986e-005	4.28132e-005	0.0229155	3.16228e-013	0.00129668
8.98579e-005	2.98579e-005	3.97062e-005	3.94835e-005	3.95948e-005	0.0222756	3.98107e-013	0.00137974
8.98579e-005	2.98579e-005	3.61383e-005	3.59233e-005	3.60308e-005	0.0215024	5.01187e-013	0.0014795
8.98579e-005	2.98579e-005	3.22826e-005	3.20768e-005	3.21797e-005	0.0205773	6.30957e-013	0.00159667
8.98579e-005	2.98579e-005	2.82291e-005	2.80343e-005	2.81317e-005	0.019484	7.94328e-013	0.00172972
8.98579e-005	2.98579e-005	2.40964e-005	2.39143e-005	2.40053e-005	0.0182111	1e-012	0.00187321
8.98579e-005	2.98579e-005	2.00217e-005	1.98541e-005	1.99379e-005	0.0167556	1.25893e-012	0.00201568
8.98579e-005	2.98579e-005	1.61455e-005	1.59943e-005	1.60699e-005	0.0151264	1.58489e-012	0.00213808
8.98579e-005	2.98579e-005	1.25987e-005	1.24652e-005	1.25319e-005	0.0133493	1.99526e-012	0.00221386
8.98579e-005	2.98579e-005	9.48349e-006	9.36881e-006	9.42615e-006	0.0114685	2.51189e-012	0.0022134
8.98579e-005	2.98579e-005	6.86279e-006	6.76733e-006	6.81506e-006	0.00954584	3.16228e-012	0.00211293
8.98579e-005	2.98579e-005	4.75698e-006	4.68039e-006	4.71869e-006	0.0076581	3.98107e-012	0.00190597
8.98579e-005	2.98579e-005	3.14532e-006	3.08644e-006	3.11588e-006	0.00588763	5.01187e-012	0.00161061
8.98579e-005	2.98579e-005	1.97448e-006	1.93137e-006	1.95292e-006	0.00431083	6.30957e-012	0.00126666
8.98579e-005	2.98579e-005	1.17041e-006	1.14055e-006	1.15548e-006	0.00298564	7.94328e-012	0.000922763
8.98579e-005	2.98579e-005	6.51033e-007	6.31617e-007	6.41325e-007	0.00194165	1e-011	0.000620406
8.98579e-005	2.98579e-005	3.37404e-007	3.25642e-007	3.31523e-007	0.00117622	1.25893e-011	0.000383551
8.98579e-005	2.98579e-005	1.61566e-007	1.54987e-007	1.58276e-007	0.000657864	1.58489e-011	0.000216992
8.98579e-005	2.98579e-005	7.08423e-008	6.74769e-008	6.91596e-008	0.000336541	1.99526e-011	0.000111665
8.98579e-005	2.98579e-005	2.81621e-008	2.66033e-008	2.73827e-008	0.000155888	2.51189e-011	5.18681e-005
8.98579e-005	2.98579e-005	1.0041e-008	9.39408e-009	9.71752e-009	6.46873e-005	3.16228e-011	2.15485e-005
8.98579e-005	2.98579e-005	3.17697e-009	2.93894e-009	3.05796e-009	2.38028e-005	3.98107e-011	7.93265e-006
8.98579e-005	2.98579e-005	8.83592e-010	8.06575e-010	8.45083e-010	7.70171e-006	5.01187e-011	2.56709e-006
8.98579e-005	2.98579e-005	2.14744e-010	1.92909e-010	2.03826e-010	2.18347e-006	6.30957e-011	7.27813e-007
8.98579e-005	2.98579e-005	4.57161e-011	4.0255e-011	4.29856e-011	5.46112e-007	7.94328e-011	1.82037e-007
8.98579e-005	2.98579e-005	8.69084e-012	7.45391e-012	8.07238e-012	1.23692e-007	1e-010	4.12308e-008
8.98579e-005	2.98579e-005	1.54973e-012	1.28138e-012	1.41556e-012	2.68351e-008	1.25893e-010	8.94503e-009
8.98579e-005	2.98579e-005	2.83429e-013	2.22536e-013	2.52983e-013	6.08928e-009	1.58489e-010	2.02976e-009
8.98579e-005	2.98579e-005	5.96632e-014	4.3764e-014	5.17136e-014	1.58992e-009	1.99526e-010	5.29973e-010
8.98579e-005	2.98579e-005	1.56279e-014	1.06139e-014	1.31209e-014	5.01405e-010	2.51189e-010	1.67135e-010
8.98579e-005	2.98579e-005	5.07694e-015	3.19819e-015	4.13756e-015	1.87875e-010	3.16228e-010	6.26248e-011
8.98579e-005	2.98579e-005	1.9598e-015	1.1535e-015	1.55665e-015	8.06296e-011	3.98107e-010	2.68765e-011
8.98579e-005	2.98579e-005	8.72639e-016	4.83594e-016	6.78116e-016	3.89045e-011	5.01187e-010	1.29682e-011
8.98579e-005	2.98579e-005	4.44282e-016	2.3308e-016	3.38681e-016	2.11202e-011	6.30957e-010	7.04008e-012
8.98579e-005	2.98579e-005	2.56942e-016	1.28004e-016	1.92473e-016	1.28938e-011	7.94328e-010	4.29793e-012
8.98579e-005	2.98579e-005	1.65542e-016	7.8688e-017	1.22115e-016	8.68544e-012	1e-009	2.89515e-012
0.000105357	4.53566e-005	7.46187e-005	7.43634e-005	7.4491e-005	0.025531	1e-014	0.000701506
0.000105357	4.53566e-005	7.43967e-005	7.41417e-005	7.42692e-005	0.0255073	1.25893e-014	0.000703842
0.000105357	4.53566e-005	7.41187e-005	7.3864e-005	7.39913e-005	0.0254776	1.58489e-014	0.000706783
0.000105357	4.53566e-005	7.3771e-005	7.35166e-005	7.36438e-005	0.0254403	1.99526e-014	0.000710488
0.000105357	4.53566e-005	7.33369e-005	7.3083e-005	7.32099e-005	0.0253933	2.51189e-014	0.000715152
0.000105357	4.53566e-005	7.2796e-005	7.25426e-005	7.26693e-005	0.0253344	3.16228e-014	0.000721027
0.000105357	4.53566e-005	7.21237e-005	7.18711e-005	7.19974e-005	0.0252605	3.98107e-014	0.000728426
0.000105357	4.53566e-005	7.12908e-005	7.10392e-005	7.1165e-005	0.0251678	5.01187e-014	0.000737746
0.000105357	4.53566e-005	7.02633e-005	7.00128e-005	7.01381e-005	0.0250517	6.30957e-014	0.000749483
0.000105357	4.53566e-005	6.90018e-005	6.87528e-005	6.88773e-005	0.0249066	7.94328e-014	0.000764264
0.000105357	4.53566e-005	6.74626e-005	6.72153e-005	6.7339e-005	0.0247255	1e-013	0.000782876
0.000105357	4.53566e-005	6.55987e-005	6.53537e-005	6.54762e-005	0.0244998	1.25893e-013	0.000806295
0.000105357	4.53566e-005	6.33616e-005	6.31194e-005	6.32405e-005	0.0242194	1.58489e-013	0.00083575
0.000105357	4.53566e-005	6.07068e-005	6.04681e-005	6.05874e-005	0.0238723	1.99526e-013	0.000872729
0.000105357	4.53566e-005	5.75982e-005	5.73638e-005	5.7481e-005	0.0234443	2.51189e-013	0.000919035
0.000105357	4.53566e-005	5.40147e-005	5.37855e-005	5.39001e-005	0.0229195	3.16228e-013	0.000976791
0.000105357	4.53566e-005	4.99598e-005	4.9737e-005	4.98484e-005	0.02228	3.98107e-013	0.00104835
0.000105357	4.53566e-005	4.5469e-005	4.52539e-005	4.53614e-005	0.0215072	5.01187e-013	0.00113608
0.000105357	4.53566e-005	4.06159e-005	4.04101e-005	4.0513e-005	0.0205825	6.30957e-013	0.00124189
0.000105357	4.53566e-005	3.55143e-005	3.53194e-005	3.54168e-005	0.0194896	7.94328e-013	0.0013663
0.000105357	4.53566e-005	3.0313e-005	3.01308e-005	3.02219e-005	0.018217	1e-012	0.00150692
0.000105357	4.53566e-005	2.51849e-005	2.50173e-005	2.51011e-005	0.0167616	1.25893e-012	0.00165621
0.000105357	4.53566e-005	2.03072e-005	2.01559e-005	2.02315e-005	0.0151324	1.58489e-012	0.00179919
0.000105357	4.53566e-005	1.58442e-005	1.57106e-005	1.57774e-005	0.0133551	1.99526e-012	0.0019119
0.000105357	4.53566e-005	1.19247e-005	1.18099e-005	1.18673e-005	0.0114738	2.51189e-012	0.00196372
0.000105357	4.53566e-005	8.62778e-006	8.53228e-006	8.58003e-006	0.00955058	3.16228e-012	0.00192498
0.000105357	4.53566e-005	5.97907e-006	5.90245e-006	5.94076e-006	0.00766214	3.98107e-012	0.0017795
0.000105357	4.53566e-005	3.95232e-006	3.89342e-006	3.92287e-006	0.0058909	5.01187e-012	0.00153574
0.000105357	4.53566e-005	2.4803e-006	2.43717e-006	2.45873e-006	0.00431334	6.30957e-012	0.00122821
0.000105357	4.53566e-005	1.4697e-006	1.43983e-006	1.45476e-006	0.00298747	7.94328e-012	0.00090584
0.000105357	4.53566e-005	8.17155e-007	7.97726e-007	8.07441e-007	0.0019429	1e-011	0.000614129
0.000105357	4.53566e-005	4.23282e-007	4.11511e-007	4.17397e-007	0.00117704	1.25893e-011	0.000381651
0.000105357	4.53566e-005	2.02566e-007	1.95982e-007	1.99274e-007	0.00065837	1.58489e-011	0.00021657
