c0_left	 c0_right	 c_front	 c_back	 c_mean	 dcdx_mean	 p0	 dNu
0.000271071	3.1071e-005	2.58196e-008	2.32423e-008	2.4531e-008	0.000257731	3.16228e-011	8.577e-005
0.000271071	3.1071e-005	8.19823e-009	7.25164e-009	7.72494e-009	9.46588e-005	3.98107e-011	3.15367e-005
0.000271071	3.1071e-005	2.29058e-009	1.98545e-009	2.13802e-009	3.0513e-005	5.01187e-011	1.01695e-005
0.000271071	3.1071e-005	5.60174e-010	4.74305e-010	5.17239e-010	8.58683e-006	6.30957e-011	2.86218e-006
0.000271071	3.1071e-005	1.20321e-010	9.91422e-011	1.09732e-010	2.11787e-006	7.94328e-011	7.05953e-007
0.000271071	3.1071e-005	2.31734e-011	1.84934e-011	2.08334e-011	4.68005e-007	1e-010	1.56002e-007
0.000310187	7.01872e-005	0.000188508	0.000187488	0.000187998	0.101979	1e-014	0.000643768
0.000310187	7.01872e-005	0.000187947	0.000186928	0.000187438	0.101884	1.25893e-014	0.000646487
0.000310187	7.01872e-005	0.000187245	0.000186228	0.000186736	0.101765	1.58489e-014	0.000649917
0.000310187	7.01872e-005	0.000186367	0.000185351	0.000185859	0.101615	1.99526e-014	0.000654247
0.000310187	7.01872e-005	0.000185272	0.000184257	0.000184764	0.101428	2.51189e-014	0.000659713
0.000310187	7.01872e-005	0.000183906	0.000182894	0.0001834	0.101192	3.16228e-014	0.000666623
0.000310187	7.01872e-005	0.000182209	0.0001812	0.000181704	0.100896	3.98107e-014	0.000675365
0.000310187	7.01872e-005	0.000180106	0.000179101	0.000179603	0.100525	5.01187e-014	0.000686437
0.000310187	7.01872e-005	0.000177512	0.000176511	0.000177012	0.10006	6.30957e-014	0.000700481
0.000310187	7.01872e-005	0.000174327	0.000173332	0.00017383	0.0994795	7.94328e-014	0.000718328
0.000310187	7.01872e-005	0.000170441	0.000169453	0.000169947	0.0987545	1e-013	0.000741054
0.000310187	7.01872e-005	0.000165735	0.000164757	0.000165246	0.0978515	1.25893e-013	0.000770064
0.000310187	7.01872e-005	0.000160087	0.00015912	0.000159604	0.0967295	1.58489e-013	0.000807217
0.000310187	7.01872e-005	0.000153385	0.000152431	0.000152908	0.0953407	1.99526e-013	0.000854944
0.000310187	7.01872e-005	0.000145536	0.0001446	0.000145068	0.0936288	2.51189e-013	0.000916476
0.000310187	7.01872e-005	0.000136488	0.000135573	0.00013603	0.0915295	3.16228e-013	0.000996118
0.000310187	7.01872e-005	0.000126249	0.00012536	0.000125805	0.0889723	3.98107e-013	0.00109956
0.000310187	7.01872e-005	0.00011491	0.000114051	0.000114481	0.0858823	5.01187e-013	0.00123427
0.000310187	7.01872e-005	0.000102655	0.000101833	0.000102244	0.0821858	6.30957e-013	0.00140984
0.000310187	7.01872e-005	8.97716e-005	8.89934e-005	8.93825e-005	0.0778176	7.94328e-013	0.00163803
0.000310187	7.01872e-005	7.66353e-005	7.59079e-005	7.62716e-005	0.072732	1e-012	0.00193205
0.000310187	7.01872e-005	6.36826e-005	6.30134e-005	6.3348e-005	0.0669175	1.25893e-012	0.00230386
0.000310187	7.01872e-005	5.13603e-005	5.07562e-005	5.10583e-005	0.0604095	1.58489e-012	0.00275828
0.000310187	7.01872e-005	4.00836e-005	3.95505e-005	3.98171e-005	0.0533112	1.99526e-012	0.00328112
0.000310187	7.01872e-005	3.0178e-005	2.972e-005	2.9949e-005	0.0457989	2.51189e-012	0.00382312
0.000310187	7.01872e-005	2.18435e-005	2.14623e-005	2.16529e-005	0.0381201	3.16228e-012	0.0042864
0.000310187	7.01872e-005	1.5145e-005	1.48392e-005	1.49921e-005	0.030581	3.98107e-012	0.00453216
0.000310187	7.01872e-005	1.00172e-005	9.78205e-006	9.8996e-006	0.0235105	5.01187e-012	0.00443048
0.000310187	7.01872e-005	6.29071e-006	6.11858e-006	6.20465e-006	0.0172137	6.30957e-012	0.00393976
0.000310187	7.01872e-005	3.73064e-006	3.61143e-006	3.67104e-006	0.0119218	7.94328e-012	0.00315466
0.000310187	7.01872e-005	2.07626e-006	1.99873e-006	2.0375e-006	0.00775293	1e-011	0.00226605
0.000310187	7.01872e-005	1.07672e-006	1.02975e-006	1.05324e-006	0.00469646	1.25893e-011	0.0014611
0.000310187	7.01872e-005	5.15966e-007	4.897e-007	5.02833e-007	0.00262657	1.58489e-011	0.000846897
0.000310187	7.01872e-005	2.26434e-007	2.12999e-007	2.19717e-007	0.0013435	1.99526e-011	0.000441346
0.000310187	7.01872e-005	9.0108e-008	8.38864e-008	8.69972e-008	0.000622165	2.51189e-011	0.000206191
0.000310187	7.01872e-005	3.21675e-008	2.95871e-008	3.08773e-008	0.000258041	3.16228e-011	8.58368e-005
0.000310187	7.01872e-005	1.01938e-008	9.24524e-009	9.71949e-009	9.48512e-005	3.98107e-011	3.15966e-005
0.000310187	7.01872e-005	2.8409e-009	2.53464e-009	2.68777e-009	3.06261e-005	5.01187e-011	1.02069e-005
0.000310187	7.01872e-005	6.92362e-010	6.05892e-010	6.49127e-010	8.64706e-006	6.30957e-011	2.88223e-006
0.000310187	7.01872e-005	1.47985e-010	1.26524e-010	1.37255e-010	2.14611e-006	7.94328e-011	7.15362e-007
0.000310187	7.01872e-005	2.82988e-011	2.35031e-011	2.5901e-011	4.79565e-007	1e-010	1.59855e-007
0.000359431	0.000119431	0.000237183	0.000236163	0.000236673	0.101978	1e-014	0.0004302
0.000359431	0.000119431	0.000236478	0.000235459	0.000235968	0.101883	1.25893e-014	0.000432082
0.000359431	0.000119431	0.000235594	0.000234576	0.000235085	0.101764	1.58489e-014	0.000434458
0.000359431	0.000119431	0.000234489	0.000233473	0.000233981	0.101615	1.99526e-014	0.000437457
